id,title,description,category,location_name,location_address,current_lat,current_lon,lat,lon,date,time,organizer,attendees,maxAttendees,needs_geocoding
imported-1755246191450-mq6mwq5lw,Hiiumaa orienteerumisneljapäevakud,Location: Teadmata asukoht,other,Teadmata asukoht,Teadmata asukoht,59.436962,24.753574,,,2025-08-28,17:00,Local Organizer,189,,True
imported-1755246191450-eqw1i5jb9,Kassari rahvamaja näitetrupp ja lavastaja Raivo Rüütel esitlevad: Poissmehed,Location: Kassari rahvamaja,other,Kassari rahvamaja,Kassari rahvamaja,59.436962,24.753574,,,2025-08-28,19:00,Local Organizer,27,,True
imported-1755246191450-nvle6bgqd,Muinastulede Öö molutamismatk Kõrgelaiul,Location: Teadmata asukoht,other,Teadmata asukoht,Teadmata asukoht,59.436962,24.753574,,,2025-08-29,12:00,Local Organizer,59,,True
imported-1755246191450-g1teels3o,Muinastulede öö piknik,Location: Villaladu,other,Villaladu,Villaladu,59.436962,24.753574,,,2025-08-30,19:00,Local Organizer,183,,True
imported-1755246191450-odkn7slda,Eesti MV jalgpallis FC Hiiumaa -- Hiiumaa spordikool U10 3. voor II turniir,Location: Kärdla staadion,sports,Kärdla staadion,Kärdla staadion,59.436962,24.753574,,,2025-08-31,12:15,Local Organizer,154,,True
imported-1755246191450-z6h66m3wv,Discgolfi nädalamäng,Location: Käina discgolfipark,other,Käina discgolfipark,Käina discgolfipark,59.436962,24.753574,59.4416,24.7947,2025-09-03,18:30,Local Organizer,186,,True
imported-1755246191450-nywqcyxby,Hiiumaa orienteerumisneljapäevakud,Location: Teadmata asukoht,other,Teadmata asukoht,Teadmata asukoht,59.436962,24.753574,,,2025-09-04,17:00,Local Organizer,106,,True
imported-1755246191450-xz4u2imlm,Eesti MV: FC Hiiumaa -- FA Tartu Kalev U21,Location: Kärdla staadion,other,Kärdla staadion,Kärdla staadion,59.436962,24.753574,,,2025-09-06,13:00,Local Organizer,209,,True
imported-1755246191450-q2iqoxv0b,Hiiumaa orienteerumisneljapäevakud,Location: Teadmata asukoht,other,Teadmata asukoht,Teadmata asukoht,59.436962,24.753574,,,2025-09-11,21:00,Local Organizer,73,,True
imported-1755246191450-dl9x683kp,Discgolfi nädalamäng,Location: Käina discgolfipark,other,Käina discgolfipark,Käina discgolfipark,59.436962,24.753574,59.4416,24.7947,2025-09-17,18:30,Local Organizer,68,,True
imported-1755246191450-9asztpg3j,Hiiumaa orienteerumisneljapäevakud,Location: Teadmata asukoht,other,Teadmata asukoht,Teadmata asukoht,59.436962,24.753574,,,2025-09-18,16:00,Local Organizer,57,,True
imported-1755246191450-i91gixnns,Eesti MV II liiga: FC Hiiumaa -- Tallinna FC Flora U19,Location: Kärdla staadion,other,Kärdla staadion,Kärdla staadion,59.436962,24.753574,,,2025-09-21,13:00,Local Organizer,22,,True
imported-1755246191450-wirgknybx,Discgolfi nädalamäng,Location: Käina discgolfipark,other,Käina discgolfipark,Käina discgolfipark,59.436962,24.753574,59.4416,24.7947,2025-09-24,18:30,Local Organizer,83,,True
imported-1755246191450-bj2t4pb1p,Eesti MV II liiga: FC Hiiumaa -- Pärnu JK Vaprus U21,Location: Kärdla staadion,other,Kärdla staadion,Kärdla staadion,59.436962,24.753574,,,2025-09-25,18:30,Local Organizer,40,,True
imported-1755246191450-p1ft5i361,Eesti MV II liiga: FC Hiiumaa -- Tallinna JK Puuma,Location: Kärdla staadion,other,Kärdla staadion,Kärdla staadion,59.436962,24.753574,,,2025-09-26,13:00,Local Organizer,130,,True
imported-1755246191450-7wgv8m3lc,Automatk Hiiumaa vananaistesuvi,Location: Teadmata asukoht,other,Teadmata asukoht,Teadmata asukoht,59.436962,24.753574,,,2025-09-27,12:00,Local Organizer,204,,True
imported-1755246191450-l6yth14xf,Hiiumaa Rattanädalavahetus,Location: Teadmata asukoht,other,Teadmata asukoht,Teadmata asukoht,59.436962,24.753574,,,2025-10-03,12:00,Local Organizer,142,,True
imported-1755246191450-zuxnftpc5,Hiiumaa Restoranide Nädal 2025 sügis,Location: Teadmata asukoht,food,Teadmata asukoht,Teadmata asukoht,59.436962,24.753574,,,2025-10-18,12:00,Local Organizer,59,,True
imported-1755246191450-1tubliraf,Hiiumaa Glögikohvikute Päev 2025,Location: Teadmata asukoht,other,Teadmata asukoht,Teadmata asukoht,59.436962,24.753574,,,2025-12-06,12:00,Local Organizer,36,,True
imported-1755246191450-foxcjy8as,Talvine käsitöö ja omatoodangu laat,"Location: Kärdla Kultuurimaja, Hiiumaa",other,"Kärdla Kultuurimaja, Hiiumaa","Kärdla Kultuurimaja, Hiiumaa",59.436962,24.753574,58.9981,22.7452612,2025-12-13,10:00,Local Organizer,182,,True
imported-1755246205791-f624zx5ss,Näitus Joanna Concejo illustratsioonid ja raamat M nagu meri,Location: Haapsalu raudteejaam,art,Haapsalu raudteejaam,Haapsalu raudteejaam,59.436962,24.753574,,,2024-08-15,10:00,Local Organizer,109,,True
imported-1755246205798-pd7qg5k5d,Irma Viidalepa ja Annelik Tammiku loomingu näitus Ma tunnen sind juba 100 aastat,Location: Haapsalu Kunstikooli keldrigalerii,art,Haapsalu Kunstikooli keldrigalerii,Haapsalu Kunstikooli keldrigalerii,59.436962,24.753574,,,2024-08-15,12:00,Local Organizer,51,,True
imported-1755246205798-jjiicezq2,Kaire Mäe maalinäitus Ühe unistuse lugu,Location: Haapsalu Kunstikooli majagalerii,art,Haapsalu Kunstikooli majagalerii,Haapsalu Kunstikooli majagalerii,59.436962,24.753574,,,2024-08-15,12:00,Local Organizer,69,,True
imported-1755246205798-l6cwoxd4c,Haapsalu Fotoklubi loodusfotonäitus “Kui värvid kõnelevad mustvalgelt”,Location: Haapsalu Kunstikooli hoovigalerii,art,Haapsalu Kunstikooli hoovigalerii,Haapsalu Kunstikooli hoovigalerii,59.436962,24.753574,58.941768,23.5623079,2024-08-15,12:00,Local Organizer,75,,True
imported-1755246205798-6gzcrptad,Haapsalu Fotoklubi loodusfotonäitus “Kui värvid kõnelevad mustvalgelt”,Location: Haapsalu Kunstikooli hoovigalerii,art,Haapsalu Kunstikooli hoovigalerii,Haapsalu Kunstikooli hoovigalerii,59.436962,24.753574,58.941768,23.5623079,2024-08-16,12:00,Local Organizer,95,,True
imported-1755246205798-j343vzksf,Kaire Mäe maalinäitus Ühe unistuse lugu,Location: Haapsalu Kunstikooli majagalerii,art,Haapsalu Kunstikooli majagalerii,Haapsalu Kunstikooli majagalerii,59.436962,24.753574,,,2024-08-16,12:00,Local Organizer,106,,True
imported-1755246205798-0e0osbxup,Näitus Joanna Concejo illustratsioonid ja raamat M nagu meri,Location: Haapsalu raudteejaam,art,Haapsalu raudteejaam,Haapsalu raudteejaam,59.436962,24.753574,,,2024-08-16,10:00,Local Organizer,49,,True
imported-1755246205798-hw5zfe5mb,Irma Viidalepa ja Annelik Tammiku loomingu näitus Ma tunnen sind juba 100 aastat,Location: Haapsalu Kunstikooli keldrigalerii,art,Haapsalu Kunstikooli keldrigalerii,Haapsalu Kunstikooli keldrigalerii,59.436962,24.753574,,,2024-08-16,12:00,Local Organizer,22,,True
imported-1755246205798-cghfe2yr5,Kaire Mäe maalinäitus Ühe unistuse lugu,Location: Haapsalu Kunstikooli majagalerii,art,Haapsalu Kunstikooli majagalerii,Haapsalu Kunstikooli majagalerii,59.436962,24.753574,,,2024-08-17,12:00,Local Organizer,101,,True
imported-1755246205798-ufd6z581u,Haapsalu Fotoklubi loodusfotonäitus “Kui värvid kõnelevad mustvalgelt”,Location: Haapsalu Kunstikooli hoovigalerii,art,Haapsalu Kunstikooli hoovigalerii,Haapsalu Kunstikooli hoovigalerii,59.436962,24.753574,58.941768,23.5623079,2024-08-17,12:00,Local Organizer,182,,True
imported-1755246205798-6h1lnglrx,Irma Viidalepa ja Annelik Tammiku loomingu näitus Ma tunnen sind juba 100 aastat,Location: Haapsalu Kunstikooli keldrigalerii,art,Haapsalu Kunstikooli keldrigalerii,Haapsalu Kunstikooli keldrigalerii,59.436962,24.753574,,,2024-08-17,12:00,Local Organizer,177,,True
imported-1755246205798-93cunecpu,Näitus Joanna Concejo illustratsioonid ja raamat M nagu meri,Location: Haapsalu raudteejaam,art,Haapsalu raudteejaam,Haapsalu raudteejaam,59.436962,24.753574,,,2024-08-17,10:00,Local Organizer,13,,True
imported-1755246205798-9re6efea8,Näitus Joanna Concejo illustratsioonid ja raamat M nagu meri,Location: Haapsalu raudteejaam,art,Haapsalu raudteejaam,Haapsalu raudteejaam,59.436962,24.753574,,,2024-08-18,10:00,Local Organizer,48,,True
imported-1755246205798-hsw3mihke,Viimane metsavend - lavastus,Location: Kuliste aas,other,Kuliste aas,Kuliste aas,59.436962,24.753574,58.9746028,23.8922491,2024-08-18,19:00,Local Organizer,77,,True
imported-1755246205798-mn0uqctph,Näitus Joanna Concejo illustratsioonid ja raamat M nagu meri,Location: Haapsalu raudteejaam,art,Haapsalu raudteejaam,Haapsalu raudteejaam,59.436962,24.753574,,,2024-08-19,10:00,Local Organizer,32,,True
imported-1755246205798-0frm3uhw5,Näitus Joanna Concejo illustratsioonid ja raamat M nagu meri,Location: Haapsalu raudteejaam,art,Haapsalu raudteejaam,Haapsalu raudteejaam,59.436962,24.753574,,,2024-08-20,10:00,Local Organizer,108,,True
imported-1755246205798-bz73xmpmx,Näitus Joanna Concejo illustratsioonid ja raamat M nagu meri,Location: Haapsalu raudteejaam,art,Haapsalu raudteejaam,Haapsalu raudteejaam,59.436962,24.753574,,,2024-08-21,10:00,Local Organizer,150,,True
imported-1755246205798-4km8uxx53,Kaire Mäe maalinäitus Ühe unistuse lugu,Location: Haapsalu Kunstikooli majagalerii,art,Haapsalu Kunstikooli majagalerii,Haapsalu Kunstikooli majagalerii,59.436962,24.753574,,,2024-08-21,12:00,Local Organizer,41,,True
imported-1755246205798-j36uawdll,Haapsalu Fotoklubi loodusfotonäitus “Kui värvid kõnelevad mustvalgelt”,Location: Haapsalu Kunstikooli hoovigalerii,art,Haapsalu Kunstikooli hoovigalerii,Haapsalu Kunstikooli hoovigalerii,59.436962,24.753574,58.941768,23.5623079,2024-08-21,12:00,Local Organizer,36,,True
imported-1755246205798-6ahmy2yiy,Haapsalu Fotoklubi loodusfotonäitus “Kui värvid kõnelevad mustvalgelt”,Location: Haapsalu Kunstikooli hoovigalerii,art,Haapsalu Kunstikooli hoovigalerii,Haapsalu Kunstikooli hoovigalerii,59.436962,24.753574,58.941768,23.5623079,2024-08-22,12:00,Local Organizer,58,,True
imported-1755246205798-cv6iri12v,Loodus- ja täppisteaduste suvelaager Silma Õpikojas,Location: Silma Õpikoda,other,Silma Õpikoda,Silma Õpikoda,59.436962,24.753574,59.437,24.754,2024-08-22,11:00,Local Organizer,69,,True
imported-1755246205798-yix9s4d3c,Näitus Joanna Concejo illustratsioonid ja raamat M nagu meri,Location: Haapsalu raudteejaam,art,Haapsalu raudteejaam,Haapsalu raudteejaam,59.436962,24.753574,,,2024-08-22,10:00,Local Organizer,191,,True
imported-1755246205798-j0hly3xc1,Kaire Mäe maalinäitus Ühe unistuse lugu,Location: Haapsalu Kunstikooli majagalerii,art,Haapsalu Kunstikooli majagalerii,Haapsalu Kunstikooli majagalerii,59.436962,24.753574,,,2024-08-22,12:00,Local Organizer,40,,True
imported-1755246205798-79jo5inzn,Haapsalu Fotoklubi loodusfotonäitus “Kui värvid kõnelevad mustvalgelt”,Location: Haapsalu Kunstikooli hoovigalerii,art,Haapsalu Kunstikooli hoovigalerii,Haapsalu Kunstikooli hoovigalerii,59.436962,24.753574,,,2024-08-23,12:00,Local Organizer,147,,True
imported-1755246205798-pfjymzglf,Kaire Mäe maalinäitus Ühe unistuse lugu,Location: Haapsalu Kunstikooli majagalerii,art,Haapsalu Kunstikooli majagalerii,Haapsalu Kunstikooli majagalerii,59.436962,24.753574,,,2024-08-23,12:00,Local Organizer,121,,True
imported-1755246205798-udh2vtk5b,Loodus- ja täppisteaduste suvelaager Silma Õpikojas,Location: Silma Õpikoda,other,Silma Õpikoda,Silma Õpikoda,59.436962,24.753574,59.437,24.754,2024-08-23,11:00,Local Organizer,23,,True
imported-1755246205798-fnewdwooi,Näitus Joanna Concejo illustratsioonid ja raamat M nagu meri,Location: Haapsalu raudteejaam,art,Haapsalu raudteejaam,Haapsalu raudteejaam,59.436962,24.753574,,,2024-08-23,10:00,Local Organizer,65,,True
imported-1755246205798-fdjnf8md2,Loodus- ja täppisteaduste suvelaager Silma Õpikojas,Location: Silma Õpikoda,other,Silma Õpikoda,Silma Õpikoda,59.436962,24.753574,59.437,24.754,2024-08-24,11:00,Local Organizer,79,,True
imported-1755246205798-db6ofa1b2,Kaire Mäe maalinäitus Ühe unistuse lugu,Location: Haapsalu Kunstikooli majagalerii,art,Haapsalu Kunstikooli majagalerii,Haapsalu Kunstikooli majagalerii,59.436962,24.753574,,,2024-08-24,12:00,Local Organizer,120,,True
imported-1755246205798-x1x1i812f,Näitus Joanna Concejo illustratsioonid ja raamat M nagu meri,Location: Haapsalu raudteejaam,art,Haapsalu raudteejaam,Haapsalu raudteejaam,59.436962,24.753574,,,2024-08-24,10:00,Local Organizer,184,,True
imported-1755246205798-ubqxe5m3d,Haapsalu Fotoklubi loodusfotonäitus “Kui värvid kõnelevad mustvalgelt”,Location: Haapsalu Kunstikooli hoovigalerii,art,Haapsalu Kunstikooli hoovigalerii,Haapsalu Kunstikooli hoovigalerii,59.436962,24.753574,,,2024-08-24,12:00,Local Organizer,153,,True
imported-1755246205798-5flu9d3we,Näitus Joanna Concejo illustratsioonid ja raamat M nagu meri,Location: Haapsalu raudteejaam,art,Haapsalu raudteejaam,Haapsalu raudteejaam,59.436962,24.753574,,,2024-08-25,10:00,Local Organizer,12,,True
imported-1755246205798-hryuv607c,Näitus Joanna Concejo illustratsioonid ja raamat M nagu meri,Location: Haapsalu raudteejaam,art,Haapsalu raudteejaam,Haapsalu raudteejaam,59.436962,24.753574,,,2024-08-26,10:00,Local Organizer,72,,True
imported-1755246205798-8b41c3hre,Näitus Joanna Concejo illustratsioonid ja raamat M nagu meri,Location: Haapsalu raudteejaam,art,Haapsalu raudteejaam,Haapsalu raudteejaam,59.436962,24.753574,,,2024-08-27,10:00,Local Organizer,148,,True
imported-1755246205798-kgne2pnl9,Näitus Joanna Concejo illustratsioonid ja raamat M nagu meri,Location: Haapsalu raudteejaam,art,Haapsalu raudteejaam,Haapsalu raudteejaam,59.436962,24.753574,,,2024-08-28,10:00,Local Organizer,40,,True
imported-1755246205798-2o97mdzs7,"Muinastulede kontsert, Siiri Sisask","Location: Kuliste aas, Palivere",music,"Kuliste aas, Palivere","Kuliste aas, Palivere",59.436962,24.753574,59.437,24.754,2024-08-29,21:00,Local Organizer,54,,True
imported-1755246205798-mwhmk7qv3,Näitus Joanna Concejo illustratsioonid ja raamat M nagu meri,Location: Haapsalu raudteejaam,art,Haapsalu raudteejaam,Haapsalu raudteejaam,59.436962,24.753574,,,2024-08-29,10:00,Local Organizer,202,,True
imported-1755246205798-kua3baplr,Näitus Joanna Concejo illustratsioonid ja raamat M nagu meri,Location: Haapsalu raudteejaam,art,Haapsalu raudteejaam,Haapsalu raudteejaam,59.436962,24.753574,,,2024-08-30,10:00,Local Organizer,177,,True
imported-1755246205798-87zijwbw3,Näitus Joanna Concejo illustratsioonid ja raamat M nagu meri,Location: Haapsalu raudteejaam,art,Haapsalu raudteejaam,Haapsalu raudteejaam,59.436962,24.753574,,,2024-08-31,10:00,Local Organizer,32,,True
imported-1755246205798-mdeserfhh,Näitus Joanna Concejo illustratsioonid ja raamat M nagu meri,Location: Haapsalu raudteejaam,art,Haapsalu raudteejaam,Haapsalu raudteejaam,59.436962,24.753574,,,2024-09-01,10:00,Local Organizer,201,,True
imported-1755246205798-lpx2lgukn,Näitus Joanna Concejo illustratsioonid ja raamat M nagu meri,Location: Haapsalu raudteejaam,art,Haapsalu raudteejaam,Haapsalu raudteejaam,59.436962,24.753574,,,2024-09-02,10:00,Local Organizer,145,,True
imported-1755246205798-vas5fvn07,Näitus Joanna Concejo illustratsioonid ja raamat M nagu meri,Location: Haapsalu raudteejaam,art,Haapsalu raudteejaam,Haapsalu raudteejaam,59.436962,24.753574,,,2024-09-03,10:00,Local Organizer,167,,True
imported-1755246205798-vd52bgjgy,Näitus Joanna Concejo illustratsioonid ja raamat M nagu meri,Location: Haapsalu raudteejaam,art,Haapsalu raudteejaam,Haapsalu raudteejaam,59.436962,24.753574,58.9383658,23.5320455,2024-09-04,10:00,Local Organizer,117,,True
imported-1755246205798-3dou1fo50,Haapsalu Gurmeeturg,Location: Haapsalu raudteejaam,other,Haapsalu raudteejaam,Haapsalu raudteejaam,59.436962,24.753574,58.9383658,23.5320455,2024-09-06,11:00,Local Organizer,26,,True
